num_inputs,num_outputs,num_registers,num_wires,num_always_sequential,num_always_combinational,num_assigns,num_case_statements,num_arithmetic_ops,num_multipliers,num_logical_ops,bitwidth_max,max_if_depth,sequential_ratio,cyclomatic_complexity,fanout_estimate,ast_depth,num_parameters,num_generate_blocks,num_memory_blocks,num_signed_ops,fsm_state_count,combinational_path_len,pipeline_depth,routing_congestion_factor,area,power,delay
5,4,120,54,3,3,21,2,31,6,11,8,4,0.5,9,7.05,8,4,0,0,5,0,18,2,47.59,41967.444781933395,17.29544786324161,32.027881941704564
4,2,23,19,2,1,0,2,4,0,12,16,4,0.6666666666666666,11,2.83,7,5,0,0,0,4,2,2,3.36,8388.992241940743,4.6629695286306,2.4340473663340623
9,1,47,29,3,2,25,2,20,1,12,16,4,0.6,10,7.56,8,2,1,2,0,0,14,8,13.7,46904.560853092735,16.845594365396327,2.9158320700735225
2,5,10,14,1,2,8,2,4,0,17,2,6,0.3333333333333333,13,2.32,9,7,0,0,0,11,4,2,16.24,1634.9979867679344,0.4612887339976601,3.6801663982520827
9,4,26,26,9,1,21,0,8,5,14,16,3,0.9,4,5.23,7,2,1,1,6,0,6,4,8.5,64959.99143982739,21.665731634222375,2.7084054799863666
3,5,47,14,7,0,21,0,27,4,9,64,1,1.0,3,10.46,5,0,2,1,6,0,8,3,2.29,680121.0275300008,175.05869471763944,3.8297510743455043
2,3,18,12,2,1,1,2,4,0,29,4,6,0.6666666666666666,15,3.08,8,2,1,0,0,12,8,2,9.24,3215.2050312142624,1.365628701598229,4.453069274630557
7,16,32,36,9,7,10,3,22,4,33,32,5,0.5625,16,2.26,9,1,4,1,1,3,9,6,2.54,197510.61977486286,59.33653516963261,2.8797836750158248
5,16,114,46,14,7,27,4,10,3,30,32,8,0.6666666666666666,24,5.65,14,3,2,3,4,3,7,2,8.12,226657.9181589596,79.57951314765127,26.690205201698184
8,1,97,15,4,1,6,0,24,0,4,64,3,0.8,5,19.42,5,3,1,1,3,0,12,7,4.55,137708.60981717083,75.53766591194997,2.91847683968037
16,2,177,39,15,1,27,4,22,2,23,8,7,0.9375,20,12.88,13,4,1,4,1,3,4,4,62.79,56893.94907325308,24.51431728971454,6.050404475439185
7,2,19,20,2,2,5,1,2,0,27,16,5,0.5,11,3.1,6,5,1,0,0,10,4,2,3.88,10037.737563848374,4.315151871602928,3.0113649900660167
12,11,18,11,2,5,0,4,4,0,21,1,2,0.2857142857142857,16,3.0,3,8,1,0,0,7,4,1,33.0,1330.4267386988136,0.35992822508930633,6.850964471488971
4,8,17,5,1,4,7,2,0,0,22,4,10,0.2,17,4.74,12,2,1,0,0,3,3,2,5.93,2118.233930146214,1.0710278489180758,3.554601164602167
8,7,15,16,2,2,8,3,0,0,20,8,9,0.5,19,2.97,10,6,1,0,0,3,4,1,5.94,3858.3796627343495,1.962615895302807,5.459728208027788
6,2,10,17,2,3,0,2,1,0,21,2,6,0.4,13,1.85,8,8,1,0,0,5,4,2,15.73,1452.9608211662035,0.44602422585260676,3.7315465424082515
8,3,47,17,6,3,16,1,12,0,29,64,5,0.6666666666666666,9,8.52,10,4,2,2,3,0,9,3,2.26,114483.38042433557,55.05239809703675,4.412196026032965
20,4,83,50,5,5,27,2,18,1,38,16,7,0.5,14,5.78,13,5,1,1,4,3,6,2,18.06,51345.48466295824,21.426003410150454,10.03579853554232
2,6,12,9,2,1,3,1,0,0,18,8,8,0.6666666666666666,14,2.49,10,4,0,0,0,8,5,2,2.8,3214.0108978051285,1.321534692303766,3.419878955490043
8,12,7,14,1,3,5,3,2,0,28,16,8,0.25,18,1.69,10,1,0,0,0,3,2,1,1.48,4657.935732865559,2.1315738663164088,4.052007448808182
10,6,140,50,13,2,18,2,13,3,31,32,4,0.8666666666666667,13,7.2,6,1,0,4,1,5,8,4,11.25,253713.49306625815,91.730717537307,3.4958417391266488
11,12,90,41,13,7,7,1,9,4,15,32,2,0.65,7,4.89,5,6,3,0,0,5,7,5,6.27,177511.34155834359,64.25871225979633,2.7875122215476087
4,2,10,11,2,5,4,5,2,0,17,16,9,0.2857142857142857,27,3.05,12,2,1,0,0,4,5,2,2.1,5749.447227098819,2.5074527542290177,3.9646353445031104
9,11,90,31,8,1,35,1,11,3,39,8,7,0.8888888888888888,11,7.66,10,4,4,3,4,8,9,6,29.68,39059.25206324927,14.240613924875348,3.825151582509928
5,1,36,46,6,0,20,1,22,5,14,16,3,1.0,7,3.63,5,2,2,2,0,0,6,3,10.44,83308.4406102069,27.371206231201874,3.37356761367673
5,6,7,25,1,3,2,3,0,0,26,16,5,0.25,15,0.99,8,2,0,0,0,8,7,2,1.55,5075.113686203779,2.062042312943221,3.450588264097087
7,2,68,49,7,2,5,2,32,0,8,8,2,0.7777777777777778,8,4.39,4,2,0,2,5,0,17,8,26.89,22136.4293331836,9.275865768049124,3.5310166260468354
16,12,85,85,7,8,12,3,13,1,33,8,3,0.4666666666666667,16,2.8,6,6,3,2,1,8,4,5,29.75,27724.760663704026,12.376332449001922,3.1378572655166095
4,15,11,11,3,4,2,3,0,0,15,8,4,0.42857142857142855,14,1.44,6,4,0,0,0,5,2,2,1.98,2839.1713078551797,1.2451267568826925,2.0533302418307526
12,8,9,21,1,1,1,4,3,0,6,8,3,0.5,16,1.67,6,1,0,0,0,6,8,1,4.38,3365.3400462532777,1.2626262040491207,4.957404242362953
3,1,117,16,11,2,6,0,10,3,15,16,4,0.8461538461538461,5,20.75,7,2,3,0,1,0,4,6,20.75,68284.75103995613,30.070192780271384,2.4661860898048746
7,2,31,28,12,5,8,4,9,0,22,32,2,0.7058823529411765,16,3.68,7,4,1,2,2,3,13,5,3.22,50350.63814077793,21.320686945677206,3.0094278290444207
19,4,48,43,5,5,16,1,24,2,15,8,4,0.5,8,4.24,6,5,1,1,3,5,12,3,22.79,22016.41233635961,7.621809792689225,4.969590318847597
8,16,97,51,9,2,13,4,16,2,12,64,8,0.8181818181818182,21,4.23,11,6,1,2,1,8,10,5,3.37,434547.4450695158,135.494728942915,4.1500104924404155
11,8,29,13,1,1,5,2,1,0,30,1,8,0.5,16,4.71,10,8,1,0,0,10,7,2,61.23,2186.264768113649,0.6173607168530574,8.661253035206489
8,14,82,64,10,8,22,4,22,4,22,32,5,0.5555555555555556,18,3.45,11,6,3,4,4,3,14,2,6.9,269085.13643459545,81.32681520476457,35.55825704469661
2,5,6,16,3,4,2,1,0,0,17,4,7,0.42857142857142855,11,1.05,9,8,0,0,0,11,5,1,4.2,1574.9591787644747,0.5503255411619236,4.529851369442375
2,13,10,8,3,2,6,1,3,0,17,2,2,0.6,8,1.89,3,2,1,0,0,12,8,1,7.56,1194.4035541385279,0.3947528616655335,4.665225341497742
7,4,8,12,1,1,6,2,1,0,21,2,4,0.5,13,2.89,7,5,1,0,0,9,7,2,17.34,1485.0587643601252,0.37377527721191633,4.374713739825326
7,1,35,13,3,1,20,0,6,3,9,8,4,0.75,6,12.4,8,4,2,2,1,0,10,3,20.15,25452.930351481078,7.513133552305615,4.300853894839525
9,2,111,23,9,0,11,1,11,6,14,8,1,1.0,5,14.67,4,2,3,1,1,0,4,8,42.18,44191.06044990165,18.711321096655606,3.01259737341723
6,3,29,16,4,2,23,1,6,1,7,64,2,0.6666666666666666,5,8.55,4,1,0,1,1,0,12,3,2.14,189704.80575244722,59.71829000649147,4.514018946509504
11,6,41,87,13,1,23,4,6,0,28,8,2,0.9285714285714286,17,1.94,4,3,2,3,4,3,8,5,21.1,20889.917765714137,7.402473294993529,3.0260996344426125
8,13,44,57,10,2,21,2,5,4,32,32,5,0.8333333333333334,12,2.5,9,2,1,3,0,0,14,3,4.45,209914.13891170482,64.63134193725756,5.0861204146195425
4,10,22,24,3,5,5,4,1,0,16,2,6,0.375,20,2.01,9,7,0,0,0,9,3,1,24.12,2307.4389833663326,0.775034911511089,6.384018561110291
8,11,180,78,5,1,9,3,22,0,39,8,2,0.8333333333333334,15,5.31,6,2,2,1,0,5,12,4,51.77,35240.33627793783,18.802379921714035,5.779672206507963
4,2,106,59,10,2,19,1,30,3,13,8,2,0.8333333333333334,5,5.92,6,3,0,1,6,0,8,5,43.66,34574.51834911075,16.532040286801735,4.306099751680902
10,3,81,49,8,2,6,2,19,4,10,16,3,0.8,8,5.22,7,0,1,2,6,0,12,2,15.99,80540.60354237202,28.913280838665795,27.898358956452586
6,8,11,23,2,1,3,4,3,0,27,1,3,0.6666666666666666,17,1.42,5,8,1,0,0,4,2,1,32.66,1213.774585482111,0.3068989786159577,6.666096658331288
16,14,130,40,10,6,7,3,15,4,39,8,3,0.625,16,6.8,5,3,3,0,4,3,10,3,34.0,34724.26228675591,17.109813015448072,5.79010013071557
14,11,28,63,4,6,30,4,20,1,11,16,3,0.4,16,2.34,8,3,2,1,0,3,4,4,9.21,31337.29092293158,12.177587424507568,2.4616008154148488
7,4,69,43,6,2,9,0,8,3,8,8,3,0.75,4,5.06,5,2,3,1,3,0,12,7,27.2,27477.086494652376,10.746348616332538,3.251949972588399
7,13,24,17,1,5,3,1,4,0,25,8,4,0.16666666666666666,9,2.49,7,6,0,0,0,5,5,1,5.29,5153.8248554816255,2.7318849404274688,4.126931657865428
4,4,49,43,3,3,8,2,20,5,12,32,1,0.5,6,3.63,3,1,3,2,4,0,16,3,4.88,240821.3163866092,68.10241736496108,4.795370705406313
10,7,73,39,14,1,16,3,5,2,27,64,6,0.9333333333333333,16,5.17,11,6,3,3,3,5,8,6,3.15,473355.86932784773,138.3459864261852,3.194821251075611
4,2,74,37,8,1,21,2,11,4,9,32,4,0.8888888888888888,10,7.11,8,3,2,2,4,0,18,8,8.22,232489.41974597587,73.27832573880629,3.480453284049258
3,3,26,5,3,4,1,4,4,0,23,1,3,0.42857142857142855,18,8.25,5,1,1,0,0,9,3,1,41.25,1610.4742882133344,0.5210090311262663,7.79399489752683
4,2,76,17,8,3,17,2,28,6,14,64,4,0.7272727272727273,9,14.29,7,1,2,1,5,0,8,4,3.8,946746.5602842796,271.9047707321288,4.234231866484734
3,4,20,10,3,1,15,2,32,5,12,16,3,0.75,9,7.6,5,4,3,0,4,0,10,3,4.75,63082.5511408313,19.13843357397525,3.703813689662045
5,14,167,69,6,7,28,2,17,2,18,64,5,0.46153846153846156,13,5.78,7,6,1,4,0,8,13,4,6.23,554196.3262366039,213.1087645077677,4.603637585905588
14,5,43,26,4,7,5,2,5,4,13,16,6,0.36363636363636365,16,4.8,8,6,1,3,2,3,6,3,7.8,78238.96271688094,26.770618995864986,3.5241140768794494
6,4,114,26,3,2,6,0,26,0,13,16,1,0.6,2,11.76,4,4,0,0,1,0,8,4,19.11,38969.74919698815,22.748084884240424,3.0647060531515873
3,9,17,11,2,1,7,1,3,0,8,1,9,0.6666666666666666,15,2.97,10,4,1,0,0,9,4,2,32.67,1196.4812324916484,0.34815419246893475,5.9125171400741685
6,2,11,23,3,5,0,1,2,0,17,2,9,0.375,15,1.5,12,1,0,0,0,11,7,2,17.25,1627.8096426438574,0.46761262115543034,4.927718532148516
11,2,23,5,3,5,2,2,2,0,9,2,5,0.375,12,11.31,7,3,0,0,0,4,7,1,28.28,2442.6621298654227,0.8301693841415908,7.505413067093504
10,2,27,32,11,2,18,2,31,3,9,32,4,0.8461538461538461,9,4.53,7,1,1,2,6,0,18,7,4.53,160037.3351367698,46.33811622302382,3.3368013455174266
4,5,117,59,12,2,9,0,29,3,9,64,4,0.8571428571428571,6,5.69,8,2,2,2,0,0,13,5,5.25,622443.9640325028,195.21640298355885,4.107922414155467
8,3,96,14,10,1,5,2,14,4,9,16,3,0.9090909090909091,9,17.95,6,0,0,0,6,0,9,5,15.71,75537.0395973088,30.344275948590777,3.2061420907051397
5,3,12,16,2,2,5,1,0,0,16,4,2,0.5,8,2.55,4,4,1,0,0,12,8,2,10.2,2648.4912842981335,0.911224714192668,3.4713269218581697
3,8,15,24,1,5,3,1,4,0,14,16,3,0.16666666666666666,9,1.44,6,7,1,0,0,8,8,2,2.16,7475.750859964217,3.244766622352586,3.4837035810465014
2,14,21,20,1,3,6,1,0,0,20,2,4,0.25,10,1.88,6,7,0,0,0,12,2,2,18.8,2005.0314744647753,0.7299746265511572,3.3958594607665797
2,9,15,9,2,1,8,5,0,0,16,16,2,0.6666666666666666,18,3.06,4,2,1,0,0,7,4,2,1.72,6866.544549218065,3.4807755620027394,2.6239093436662553
4,5,115,30,10,0,16,1,28,3,10,64,1,1.0,5,10.8,5,0,0,0,0,0,17,2,5.06,541192.9435665811,165.52837511043595,36.7784491112212
7,15,28,18,1,2,1,2,2,0,23,1,2,0.3333333333333333,11,2.4,3,5,0,0,0,4,2,2,43.2,1832.6014619479372,0.5350955187613412,5.079093714976246
7,13,25,17,2,2,2,5,3,0,9,4,4,0.5,21,2.49,5,7,1,0,0,4,6,1,10.58,3268.6377624355027,1.4012245502966525,5.468524095356863
19,6,102,76,7,2,13,3,7,2,23,64,7,0.7777777777777778,18,3.92,9,1,3,0,1,0,13,3,4.66,385194.07036128687,139.56261806805767,5.76359014398961
6,4,29,31,6,2,13,2,20,5,5,64,1,0.75,6,3.84,3,2,3,1,6,0,13,6,1.86,741954.5237038143,186.50820837785025,3.4215125206366217
5,3,14,18,1,3,1,2,3,0,9,8,3,0.25,10,2.1,4,8,0,0,0,7,2,2,4.73,4051.337418450699,1.651813295502966,2.142772039741439
15,6,50,85,5,6,18,2,9,3,40,64,5,0.45454545454545453,14,2.19,7,4,2,2,0,0,13,5,2.91,539759.2658580673,151.60475914542016,3.796524383419788
10,6,68,66,6,5,21,4,21,3,14,64,7,0.5454545454545454,20,3.3,10,1,1,0,0,0,12,4,3.4,493382.37687912164,142.50218863012458,4.717153327241039
10,3,14,12,3,4,6,4,0,0,13,1,6,0.42857142857142855,20,4.4,7,3,0,0,0,8,7,2,52.8,1768.070899152395,0.4445471148535193,7.917724161055179
4,3,67,79,15,8,28,3,12,1,28,32,7,0.6521739130434783,17,2.9,10,2,2,3,1,0,13,5,7.16,120048.19555107561,47.63417451761414,3.7962109709246623
3,2,49,14,5,0,23,1,21,4,3,32,4,1.0,7,13.12,7,0,0,0,4,0,14,4,5.74,183314.04267378052,57.73593816158056,3.9726946354778883
10,4,30,9,1,1,4,3,3,0,21,16,7,0.5,19,7.45,9,8,1,0,0,8,5,1,4.19,12517.932410053145,6.088767003013766,5.4088157486348925
8,5,115,52,12,3,7,1,27,4,14,32,1,0.8,4,6.39,4,1,1,1,3,0,4,3,10.38,232915.70500287315,89.80911881555681,3.023155717452376
15,5,42,39,10,2,35,3,25,4,36,64,6,0.8333333333333334,17,5.02,10,6,2,2,3,8,7,4,3.06,644010.4304290329,176.19614143938298,3.8988132647938074
11,10,28,15,3,1,6,4,4,0,17,1,6,0.75,19,3.96,7,8,0,0,0,10,7,1,59.4,2254.398923391696,0.5883624473729365,11.345651703318438
9,6,144,51,5,5,5,4,6,1,26,32,8,0.5,21,6.65,10,4,2,0,3,5,13,2,10.6,113762.98404102701,61.3619175565292,14.587644545088539
4,7,15,21,3,5,2,1,2,0,10,4,5,0.375,10,1.65,8,2,1,0,0,6,2,2,8.66,2360.496542895151,0.9174789303613123,2.6935029968746984
9,4,67,16,7,2,23,1,11,4,9,16,3,0.7777777777777778,6,13.86,7,1,2,0,3,0,12,3,13.86,66919.24144496155,22.969600033893816,4.512974357510696
4,3,88,50,10,1,16,1,9,1,11,32,4,0.9090909090909091,8,5.71,8,2,3,1,3,0,11,5,8.92,107312.52111017848,46.525852312475266,3.286105273919922
3,5,19,59,9,0,8,2,35,2,15,64,2,1.0,8,1.31,4,4,2,0,6,0,17,5,1.21,313243.80264634854,72.07791514926068,4.137438139632047
12,2,20,21,2,1,1,1,2,0,26,8,3,0.6666666666666666,8,3.16,6,2,1,0,0,12,5,2,8.29,5875.353223542225,2.2406132649580193,3.0935073805145876
11,12,22,6,3,2,8,2,4,0,29,1,9,0.6,16,5.01,10,3,1,0,0,7,7,1,30.06,1434.9380141252263,0.4570262288997553,8.861476143971883
4,1,16,19,12,0,20,0,13,1,4,16,4,1.0,5,5.6,8,3,3,0,0,0,8,5,6.65,19987.972047242318,7.349464521022171,2.5647348118364
6,5,49,49,10,0,17,0,26,0,5,16,2,1.0,3,3.73,4,4,1,1,3,0,8,4,11.42,27154.855447781916,12.225009574041168,2.593277742056892
19,7,90,65,10,2,19,4,18,1,9,8,4,0.8333333333333334,20,4.27,6,5,3,0,4,5,3,6,34.69,22403.1496721107,9.628657326688877,3.3598969866824886
8,2,75,56,10,2,4,0,17,4,11,8,2,0.8333333333333334,4,4.2,6,4,3,2,0,0,6,7,29.4,34315.443601121784,12.860828372207251,2.83629527839426
12,13,24,15,2,2,4,3,3,0,8,4,9,0.5,20,3.14,11,3,1,0,0,5,7,2,11.78,3325.3897072391196,1.4888989701155524,4.646066084235232
16,3,31,18,15,3,12,1,8,3,38,32,4,0.8333333333333334,9,6.74,7,1,1,3,3,0,3,6,3.79,177132.73121706292,50.7831534055449,1.878383487072471
3,1,72,58,8,0,9,1,9,5,10,8,4,1.0,7,3.99,8,4,1,0,2,0,11,5,28.93,28317.294587528217,11.041862069430895,4.130066123291665
11,5,61,70,12,4,7,1,25,0,21,32,2,0.75,7,2.53,4,3,3,4,4,0,8,3,5.53,96120.33479212954,36.469704951921216,3.1730383555118653
10,15,73,88,11,6,16,2,7,3,35,64,7,0.6470588235294118,17,2.31,9,5,0,1,4,5,4,2,3.18,480284.27444166347,155.13876089444983,35.095813613582756
3,5,85,31,3,1,13,1,18,5,8,16,1,0.75,4,7.86,4,0,1,2,4,0,12,4,15.23,87965.42067797515,31.763791451535827,3.7316525182420883
4,5,76,26,3,0,14,1,14,1,8,8,1,1.0,4,8.49,3,4,2,2,0,0,7,5,27.59,25918.98022103058,11.196633729034806,2.8762239360929045
11,13,32,6,2,1,6,5,4,0,8,16,10,0.6666666666666666,27,5.67,11,5,0,0,0,4,2,2,2.13,10891.482669587385,6.01114931063667,3.6454045297512283
15,8,142,53,7,1,34,1,5,1,32,16,7,0.875,11,7.51,13,4,0,3,3,3,9,5,24.88,78131.27976003145,33.81058285692921,3.8595413178963045
7,9,50,62,9,4,15,4,6,1,22,16,2,0.6923076923076923,15,2.43,5,4,4,4,0,0,14,3,9.42,55459.4573912589,21.4209626995421,4.343525520213173
2,4,20,10,2,1,5,3,4,0,26,1,5,0.6666666666666666,16,4.24,6,7,1,0,0,4,7,1,42.4,1684.0145369281383,0.4831527365311257,9.176739344603426
10,5,21,16,1,4,4,3,4,0,15,4,5,0.2,17,3.67,7,6,0,0,0,3,4,2,14.68,3064.8663266215963,1.1504746020465555,3.612396309585882
12,3,72,32,12,4,14,2,8,2,17,64,2,0.75,10,6.72,7,6,3,0,0,8,3,4,3.36,355854.77932942356,118.29249746922395,2.6125027914182004
7,1,23,27,12,3,19,0,33,3,9,64,4,0.8,5,4.9,6,1,3,0,5,0,10,6,2.07,452696.820774116,114.94107210694172,3.1165146091099922
2,10,30,16,1,5,5,3,4,0,12,4,2,0.16666666666666666,13,3.13,5,7,1,0,0,3,8,1,12.52,3812.573176086385,1.7363843831938273,5.479895878661271
13,15,156,74,10,5,10,4,19,1,16,64,2,0.6666666666666666,17,4.83,6,1,1,4,2,5,12,5,5.58,404222.0836405716,150.81801064699266,3.676247290738888
6,7,14,13,3,5,0,1,2,0,24,16,7,0.375,12,2.2,8,8,1,0,0,3,5,1,1.79,6144.466725441302,3.0044097037409085,4.694242364964622
8,4,97,45,6,3,5,2,8,2,12,8,3,0.6666666666666666,8,6.29,6,1,2,1,2,0,17,5,35.38,28744.581278199348,11.975311606370893,4.919714893295024
12,4,10,24,3,1,3,1,0,0,11,2,10,0.75,15,1.96,13,6,0,0,0,11,7,1,23.52,1918.2541844786163,0.5319869437993284,7.7464294408461996
6,2,27,16,3,1,3,3,0,0,8,4,10,0.75,21,4.4,11,2,0,0,0,6,4,2,17.6,4061.3675376278634,1.572854509153088,4.7926499934008815
6,12,129,51,6,1,15,3,15,3,31,64,5,0.8571428571428571,17,5.71,11,1,1,2,0,5,5,6,4.55,613660.5996151408,205.77124440615864,3.005800119171291
11,5,31,15,3,5,5,2,3,0,24,1,2,0.375,11,5.17,5,3,1,0,0,4,2,1,77.55,2642.2516040219384,0.7143398717047116,11.57821984133132
7,15,155,21,13,8,26,4,15,2,20,64,8,0.6190476190476191,23,12.53,11,3,1,2,1,8,8,2,4.11,467958.412702384,183.39415751143508,26.042553362333027
18,13,124,61,5,6,22,1,16,3,22,16,5,0.45454545454545453,12,5.32,8,5,1,4,1,8,13,6,20.28,100310.5992972004,38.96419598603095,3.567572402437328
12,14,93,58,9,2,7,4,18,4,17,16,6,0.8181818181818182,22,3.73,9,2,3,0,1,0,9,4,13.52,70019.1437713553,27.878836200518418,4.049527596930838
7,4,28,70,4,3,7,2,21,4,32,64,5,0.5714285714285714,14,1.36,8,4,4,1,2,0,8,4,1.49,576465.461076559,162.18897755255315,3.730866115841975
5,3,110,72,10,8,28,4,14,3,16,8,7,0.5555555555555556,21,4.58,13,5,0,1,0,5,13,5,41.22,36052.60132079344,15.047947128811082,5.3460212472737885
10,2,81,56,12,2,7,0,15,3,8,32,1,0.8571428571428571,3,4.73,4,2,3,1,6,0,6,3,8.28,186109.1109306649,58.93015000737841,3.197490613913426
8,10,14,23,3,3,1,3,2,0,11,2,3,0.5,14,1.53,5,8,1,0,0,6,3,2,17.59,1749.4231806872037,0.5316508920121915,3.5924724372854495
6,3,34,16,6,1,4,2,34,0,11,8,2,0.8571428571428571,7,6.48,5,0,2,0,2,0,13,5,12.96,8694.559659607448,4.014950620384484,3.105005011570823
20,4,136,52,5,2,19,4,20,2,13,64,8,0.7142857142857143,22,7.5,12,6,0,2,0,3,14,2,6.09,469966.9816804884,180.14586215724367,28.048362160248924
8,3,74,50,11,0,14,0,19,0,14,16,3,1.0,4,5.07,7,0,0,0,1,0,13,5,15.84,24270.0683380782,14.833586083987798,3.228797938653059
6,9,10,20,1,4,4,2,1,0,26,2,3,0.2,12,1.52,6,4,0,0,0,9,2,2,15.2,1569.4501455673499,0.5158095899291285,2.8931672477669714
9,2,127,48,13,7,25,2,25,2,38,16,6,0.65,14,7.73,10,2,2,3,3,8,12,4,23.19,85123.8674927516,33.70778198324822,4.689964603058752
13,3,76,29,8,7,19,3,12,3,15,64,3,0.5333333333333333,16,8.1,7,6,0,2,3,3,10,5,3.67,533871.2814933588,169.07720470767228,3.742701021896099
11,2,94,49,12,4,33,4,6,4,28,64,4,0.75,19,6.49,9,4,3,3,3,5,3,4,4.97,763615.4048388359,217.76775224363828,3.3281782230136447
8,1,55,38,9,1,22,0,23,1,15,16,1,0.9,3,6.1,3,4,0,2,0,0,16,5,14.49,42910.88704572748,16.769337089726207,3.693599754463268
7,14,30,22,1,1,8,2,2,0,23,4,5,0.5,12,2.75,8,7,0,0,0,7,8,1,15.12,4328.7583904218845,1.687009996419654,6.223777284049108
9,2,86,56,6,0,5,0,30,4,4,32,4,1.0,6,4.83,6,1,2,1,0,0,7,7,8.45,214546.9197323556,72.72875627027686,2.3970988078480246
5,6,51,63,14,7,9,3,7,0,12,16,6,0.6666666666666666,19,2.26,8,1,4,4,1,0,14,6,8.9,47550.72306770537,17.536767212627744,3.3404715555251054
7,3,70,42,3,2,12,1,12,0,7,16,4,0.6,8,5.54,7,3,0,0,3,0,12,4,14.54,24353.579329032902,13.234292624924517,3.702288259108359
6,4,18,41,9,2,21,2,9,3,6,32,1,0.8181818181818182,7,2.8,3,3,2,1,4,0,5,7,3.59,138575.08465942706,38.99406628055432,1.7592556575786547
5,1,28,45,5,1,19,2,13,0,5,32,4,0.8333333333333334,10,3.17,8,4,1,0,6,0,11,4,4.46,20238.700680001304,12.342078367125294,3.406982501068158
8,2,20,30,12,3,4,1,28,1,15,32,4,0.8,8,2.8,7,1,2,1,5,0,11,6,2.62,69337.52573454211,23.335768155619522,2.6474087036024323
7,8,39,63,6,1,10,1,10,1,36,8,8,0.8571428571428571,12,1.89,10,4,3,1,4,8,5,6,14.88,17114.129364102024,6.59209513786795,2.567591479121551
3,3,31,37,7,2,20,1,25,2,12,64,2,0.7777777777777778,5,3.78,5,4,1,2,5,0,9,6,2.19,372518.58880615275,97.19013355763845,2.692030509935156
19,9,73,57,15,3,10,4,5,2,34,32,3,0.8333333333333334,17,3.71,8,1,0,2,1,3,14,2,6.61,140429.2607377135,52.41160056426505,21.44489278294859
14,3,35,74,13,3,7,3,25,4,22,64,4,0.8125,14,1.75,7,3,2,3,4,5,8,6,2.02,729283.5104131157,194.841100847988,3.126266257805258
6,1,91,19,4,1,12,0,14,4,4,32,2,0.8,4,15.26,5,4,2,2,6,0,13,7,9.06,212252.29178510502,71.69227801532222,2.883319610495879
5,1,116,24,6,0,23,0,10,1,10,16,1,1.0,3,16.13,3,0,1,2,6,0,11,5,24.2,61276.53221806249,27.620240379958098,3.4353356802446506
14,6,148,30,7,7,17,4,20,2,27,64,8,0.5,23,11.93,14,1,4,1,1,5,14,3,5.59,423928.446478049,174.70931052157093,5.829533725401604
10,3,103,17,11,3,24,1,11,0,8,64,4,0.7857142857142857,8,19.18,8,3,1,2,4,0,18,3,5.09,170996.0994183279,97.62936087921636,5.542847214511513
5,1,41,38,8,1,4,2,15,2,4,32,3,0.8888888888888888,9,3.59,7,0,2,0,5,0,8,7,4.26,90044.30352088358,31.208805553211853,2.3103599816820344
3,3,51,50,3,0,19,2,26,3,10,64,2,1.0,8,3.86,6,4,0,0,2,0,4,6,3.02,495374.6979648744,130.0439146103597,2.400802957717957
9,15,53,25,10,2,6,4,25,0,28,16,2,0.8333333333333334,17,4.08,5,6,4,0,2,5,14,3,6.38,20606.783886108606,10.860979543177887,4.414156953466771
20,2,123,68,14,1,7,2,21,1,25,32,2,0.9333333333333333,10,5.14,7,1,2,4,1,8,5,2,10.92,160796.79322455238,69.09099659891082,11.401766072923577
8,1,59,39,12,0,22,1,8,0,4,32,2,1.0,5,6.23,4,2,0,0,6,0,4,3,7.59,37527.638265929534,22.001437902775145,2.655182931618181
18,3,83,54,14,4,28,2,14,0,32,32,7,0.7777777777777778,16,5.43,10,3,1,4,2,8,6,3,9.16,111340.7813569173,48.496461038964746,3.797107181836757
5,3,49,54,10,2,6,1,17,4,8,16,3,0.8333333333333334,7,2.95,7,1,0,2,3,0,6,6,9.96,74287.0656479065,24.06670046280914,2.334018640105938
17,7,93,41,9,5,7,2,13,1,37,16,4,0.6428571428571429,11,5.85,6,5,1,3,1,8,12,4,14.99,64245.732192880896,28.04533216712583,3.907366274063265
3,3,105,16,8,0,9,1,21,2,8,64,1,1.0,4,17.24,4,2,1,1,4,0,6,8,4.31,378421.787984499,146.79515348929286,2.0702836685477233
11,9,24,23,3,4,6,4,1,0,14,8,7,0.42857142857142855,22,2.82,9,8,1,0,0,7,2,1,8.11,5812.322439376335,2.558867646982908,4.922117312621112
17,8,88,88,10,1,10,2,14,4,20,8,6,0.9090909090909091,14,2.88,9,6,2,0,0,5,5,4,31.68,27428.573968610577,13.522684877426213,4.382377543406522
5,4,16,52,5,1,9,1,15,0,5,64,2,0.8333333333333334,5,1.5,5,0,1,0,5,0,12,8,1.22,25669.58934995359,13.932580081741154,2.5846500483345336
10,2,60,16,10,3,10,1,27,3,10,8,2,0.7692307692307693,5,12.44,5,1,2,0,3,0,16,4,24.88,22764.365092881395,9.189357391484135,4.844220324788397
9,5,25,32,10,0,11,2,11,6,6,64,3,1.0,9,3.41,6,4,0,2,4,0,16,5,1.71,884143.5141470775,219.82192255570476,4.303683261958814
4,9,12,6,1,3,6,1,2,0,18,2,4,0.25,9,3.23,5,5,1,0,0,9,7,2,9.69,1277.6606642955942,0.48267303356777436,3.6192174064300673
