num_inputs,num_outputs,num_registers,num_wires,num_always_sequential,num_always_combinational,num_assigns,num_case_statements,num_arithmetic_ops,num_multipliers,num_logical_ops,bitwidth_max,max_if_depth,sequential_ratio,cyclomatic_complexity,fanout_estimate,ast_depth,num_parameters,num_generate_blocks,num_memory_blocks,num_signed_ops,fsm_state_count,combinational_path_len,pipeline_depth,routing_congestion_factor,area,power,delay
6,4,83,31,11,2,6,1,28,5,14,8,4,0.8461538461538461,8,7.6,8,4,3,2,2,0,7,8,29.45,801.2235118417191,0.3799594354347122,0.3565526237510618
15,3,150,42,11,6,34,2,10,2,20,8,4,0.6470588235294118,13,10.61,6,2,4,2,2,8,8,6,55.7,833.5621953556694,0.49976673580926667,0.5817058129166038
10,11,25,17,2,5,5,3,0,0,24,4,4,0.2857142857142857,14,3.14,6,1,0,0,0,9,8,1,13.35,76.26099842138723,0.046013639177503764,0.7491079914990252
15,13,139,59,12,7,13,4,16,0,17,8,5,0.631578947368421,20,5.57,9,3,4,0,1,5,3,3,41.08,550.8993759496175,0.47441723191846064,0.5728048944006301
20,6,48,58,13,5,11,1,7,2,37,16,7,0.7222222222222222,11,2.96,9,6,0,2,2,8,10,2,10.73,1066.3298349099512,0.5142485566168069,1.9669505935125853
12,6,17,18,2,4,6,3,2,0,9,16,7,0.3333333333333333,18,3.21,10,2,1,0,0,10,6,1,3.61,172.3168754106529,0.11736057665298216,0.6364586974761324
9,3,96,41,8,6,29,4,15,0,11,8,2,0.5714285714285714,16,7.31,5,6,4,1,1,3,11,6,37.46,482.0423736841855,0.34693677196584294,0.5055964675309905
6,10,30,21,2,3,5,4,1,0,18,8,2,0.4,16,2.91,4,5,0,0,0,3,4,2,7.64,127.60758459687798,0.10197326867578445,0.34141158294742413
9,7,29,25,2,1,1,2,4,0,21,2,8,0.6666666666666666,15,2.68,11,4,0,0,0,4,5,1,33.5,59.5869657553952,0.025381866922791773,1.0028123095531551
11,10,62,58,12,1,31,1,8,3,13,16,3,0.9230769230769231,8,3.67,6,1,1,1,1,3,3,3,13.3,1256.1622385799737,0.5974248063682767,0.34520282357328946
3,9,7,7,3,1,1,4,4,0,17,16,10,0.75,23,1.51,13,2,1,0,0,6,2,2,0.66,96.95710896350278,0.05837905840666993,0.39702141632333204
9,5,30,11,3,5,4,5,1,0,28,16,10,0.375,27,5.91,12,7,1,0,0,5,6,1,4.06,214.88762481986637,0.2007653268424518,0.7652543549051783
9,5,20,13,2,1,4,5,1,0,24,2,7,0.6666666666666666,25,4.03,10,2,1,0,0,8,3,1,26.2,48.228601241288274,0.01867925515498781,0.8825887444772316
10,3,31,19,3,3,7,2,3,0,17,8,6,0.5,13,4.8,7,1,1,0,0,8,2,2,11.4,146.77808907476344,0.10791802207147942,0.38960686366789826
3,4,93,18,12,2,25,1,24,1,10,64,2,0.8571428571428571,5,15.4,4,4,0,1,2,0,15,8,4.33,4772.827700095519,2.8878153191771405,0.36306809909640486
12,9,56,62,7,7,12,1,21,3,14,8,8,0.5,14,2.7,11,5,3,4,3,3,4,2,20.93,672.0342200080426,0.3105122927145558,1.9603696258567374
16,13,112,31,5,4,5,4,15,1,30,32,3,0.5555555555555556,18,7.25,6,6,0,2,1,5,13,6,7.02,2602.156050075433,1.7317070384691933,0.38860956684477044
4,2,9,19,3,1,2,4,0,0,13,16,7,0.75,22,1.57,8,3,0,0,0,7,3,2,1.86,96.56344309193142,0.06513396203974595,0.3944115695600504
5,7,171,81,9,2,20,1,17,0,24,8,4,0.8181818181818182,11,5.35,6,1,4,2,3,8,11,2,54.17,787.8873812825445,0.531983575544674,1.0082432680402778
11,10,7,19,1,1,5,5,1,0,29,2,8,0.5,24,1.74,10,2,0,0,0,3,2,2,16.53,28.72305736063065,0.0090085893187525,0.46643413485766466
4,2,31,9,2,4,8,4,2,0,17,1,7,0.3333333333333333,21,8.6,8,4,0,0,0,12,5,2,77.4,50.7652438422303,0.014189787198975323,1.1320341184086475
6,1,84,20,4,0,7,2,10,5,9,16,3,1.0,9,12.93,6,4,0,0,3,0,17,5,16.16,1519.0001772766489,0.6871809694674791,0.5309447837214069
8,8,122,16,11,2,9,1,5,2,34,64,4,0.8461538461538461,11,13.9,9,4,4,4,2,0,6,6,3.48,10289.229141271348,4.544734907994348,0.3324620051586398
8,12,147,52,13,1,18,1,25,0,38,32,2,0.9285714285714286,7,6.49,5,6,0,0,3,0,8,6,10.55,1690.8478854447826,1.999064793533279,0.303925298225465
10,1,73,34,11,2,24,1,10,0,3,64,1,0.8461538461538461,4,8.56,5,1,3,0,1,0,16,8,4.55,1771.4391341400978,1.8624512851022939,0.3749648571055308
12,15,123,47,6,1,32,1,10,3,38,8,5,0.8571428571428571,12,6.46,7,3,2,2,1,3,5,2,37.95,762.9384626201705,0.4521281700208196,2.1378034123890104
6,1,53,28,8,1,5,0,34,6,6,32,3,0.8888888888888888,5,6.18,7,2,3,0,6,0,17,3,5.41,5166.736310124058,1.5390553371265194,0.6371477316794448
8,2,90,35,11,1,9,0,7,3,9,64,3,0.9166666666666666,5,8.1,5,4,1,1,3,0,15,7,4.43,10721.991179664125,3.5557873558746493,0.39776121214896615
6,4,25,35,10,6,17,1,14,1,20,8,2,0.625,7,2.95,8,3,1,2,4,0,10,6,12.91,340.0375494252835,0.1415717416762157,0.3059978255132725
16,9,118,63,9,8,33,1,22,2,31,8,5,0.5294117647058824,9,5.57,11,1,2,2,3,3,4,5,43.86,786.9990032818572,0.4483033490928346,0.49297595478166617
9,1,94,24,9,1,17,0,8,3,6,32,4,0.9,5,13.44,8,4,1,1,1,0,18,3,10.08,3428.0554176284,1.5395033910500253,0.6620099021497389
8,6,95,32,4,1,30,2,18,0,29,8,4,0.8,14,8.4,6,1,3,1,2,8,9,5,33.6,480.3097381314878,0.32711881494491846,0.5001495658361249
17,9,59,71,12,5,18,3,18,3,25,16,7,0.7058823529411765,20,2.82,9,1,4,0,0,5,7,6,12.51,1122.9631770656972,0.5578360273615163,0.3680079705858257
9,4,125,25,13,4,11,3,7,2,29,16,3,0.7647058823529411,13,12.0,8,1,2,0,2,8,3,4,18.75,1249.4187010385233,0.8815203045393545,0.33687440566921845
3,3,49,20,4,2,6,1,26,1,7,64,4,0.6666666666666666,7,7.06,6,1,2,2,2,0,8,6,2.21,5197.084094295282,2.0138143705083538,0.328694411252066
4,3,64,58,6,3,20,0,35,5,7,32,3,0.6666666666666666,5,4.04,7,0,3,1,4,0,15,3,7.32,4998.220313148886,1.6126102321407831,0.5883062207990312
6,3,80,17,4,3,19,2,21,6,11,16,1,0.5714285714285714,6,14.7,3,3,2,1,3,0,4,7,15.62,1840.622849740996,0.7880358152902793,0.2616486808867139
4,5,13,23,3,2,0,4,3,0,17,16,4,0.6,19,1.34,7,4,1,0,0,4,7,2,1.93,126.17517685950828,0.09369039015192906,0.4204329930910636
2,10,23,23,3,1,3,1,3,0,15,1,8,0.75,14,1.87,9,2,0,0,0,8,3,2,43.01,34.70812352256448,0.009968908353914294,0.7496854772359064
9,3,116,41,9,2,18,0,31,6,6,32,1,0.8181818181818182,2,9.1,5,2,2,0,1,0,12,2,11.66,5845.4262381806175,2.4298184145827686,5.896939952631119
18,14,99,31,12,3,11,3,18,1,38,16,3,0.8,16,6.83,5,6,4,4,4,0,9,6,13.23,1425.4622953868488,0.8803924512365423,0.331408918207541
6,5,64,40,10,0,21,2,30,5,8,8,3,1.0,8,5.66,6,2,2,1,3,0,17,6,28.3,655.3244157867255,0.3246348162609078,0.5583576389358348
4,16,103,87,15,8,16,1,8,0,37,64,5,0.6521739130434783,9,2.87,9,2,0,0,4,0,4,4,3.9,2240.5275638946723,3.1734673488811524,0.35781306519093664
8,12,108,20,12,8,26,1,6,0,28,8,5,0.6,10,10.65,11,4,0,0,1,5,3,5,26.62,392.20620856696155,0.3367517727926827,0.3388389240488342
5,3,15,6,1,5,4,2,2,0,26,4,2,0.16666666666666666,10,5.87,5,8,0,0,0,3,7,2,8.8,43.17256598796454,0.028980520733944883,0.3934277675981278
13,4,145,65,12,7,14,3,21,0,28,64,3,0.631578947368421,14,5.98,9,5,3,1,1,5,10,4,6.07,3691.275912657502,3.522378964311754,0.4696256526656909
5,5,46,59,6,3,20,0,29,5,13,64,2,0.6666666666666666,4,3.11,5,2,2,1,2,0,4,4,2.87,14100.875449370269,3.517676413827006,0.35230375921139084
10,1,76,39,9,2,4,2,27,3,7,16,1,0.8181818181818182,7,6.3,3,4,2,1,5,0,17,2,15.36,1390.9081636382712,0.6676762873278277,2.6913566552780472
19,14,93,49,8,2,13,4,14,2,27,64,2,0.8,17,4.76,6,1,1,3,0,3,12,6,3.64,9492.511530690412,3.4093457887083307,0.38901204748070256
8,5,40,13,3,1,19,1,30,3,5,8,4,0.75,8,10.42,7,4,1,1,5,0,14,7,16.93,423.9654058857943,0.21111202637672086,0.3963574456320432
10,4,78,40,4,1,24,1,26,4,8,64,3,0.8,6,7.13,6,1,0,2,2,0,6,5,4.46,13940.627074920443,4.042554762214911,0.3687513437197976
11,15,21,23,1,1,7,5,2,0,22,16,5,0.5,23,2.26,7,5,0,0,0,12,5,2,3.25,207.42946693037706,0.16284587535290834,0.42075649049543223
10,5,72,38,8,2,10,1,23,0,7,64,2,0.8,6,5.99,6,4,2,1,1,0,10,3,3.56,2381.620654479344,2.128036368753406,0.5074679924150391
5,9,7,9,1,2,2,3,2,0,15,8,4,0.3333333333333333,14,1.71,6,3,1,0,0,7,5,1,1.92,51.96003734325794,0.02843221203470073,0.4903895449677213
8,15,28,69,7,8,19,3,11,3,9,16,2,0.4666666666666667,14,1.57,6,1,0,0,4,3,13,4,6.77,874.3146712782283,0.32377251621627046,0.4268805534370501
3,1,101,25,5,3,23,1,31,6,7,64,2,0.625,6,13.68,5,4,2,0,1,0,11,2,5.34,18680.264727357833,4.947362945642856,7.939136616164524
9,8,88,44,11,3,16,1,15,1,25,16,5,0.7857142857142857,11,5.22,10,4,1,0,2,8,13,5,14.35,812.4300289902609,0.6423132476985896,0.42088086463624846
7,13,19,24,1,5,0,2,2,0,20,4,6,0.16666666666666666,13,1.55,7,6,1,0,0,10,3,2,9.3,62.62988133133085,0.030830517874656186,0.3828128967816769
9,5,114,48,3,0,18,1,19,0,7,64,2,1.0,5,7.45,5,3,1,2,4,0,14,2,5.59,3763.737970705176,3.039159117415628,0.6493207821059943
15,2,58,89,5,8,31,4,6,0,8,16,4,0.38461538461538464,17,2.74,10,6,0,4,4,0,14,4,15.24,971.0232995304294,0.5091841524412993,0.5248873990235446
12,7,26,16,1,5,8,2,4,0,17,8,10,0.16666666666666666,19,4.4,13,1,1,0,0,12,8,2,8.8,131.05457725481244,0.08904353072466817,0.5910988466485666
3,14,25,7,1,5,0,2,0,0,17,16,2,0.16666666666666666,11,2.93,5,4,0,0,0,6,4,2,1.28,177.2551724152936,0.15938724606905488,0.2908786398207704
3,3,29,18,1,3,5,5,0,0,29,2,7,0.25,23,3.88,9,3,1,0,0,10,5,1,34.92,60.24630889122838,0.023680439759669915,1.0337124096911166
11,3,28,69,12,2,20,3,18,2,35,32,4,0.8571428571428571,16,1.97,10,6,4,1,4,8,14,6,4.25,2228.7660804083844,0.7725071149700715,0.40629047789520206
7,2,117,59,10,0,8,0,11,4,10,8,1,1.0,2,6.06,3,3,3,1,5,0,10,4,44.69,768.1562298681708,0.46688773106368675,0.6029021077827229
9,9,20,85,13,1,7,1,17,2,16,8,5,0.9285714285714286,11,0.92,9,3,0,4,4,3,3,4,9.78,524.5208027910342,0.18126394042453467,0.27337567195856305
7,5,19,15,2,2,3,2,1,0,29,16,6,0.5,13,3.19,7,8,1,0,0,7,5,1,2.99,168.1486133130149,0.13343181288606973,0.5564001372456328
16,10,154,41,11,8,13,1,14,2,38,8,4,0.5789473684210527,11,8.61,10,6,0,1,0,5,13,4,44.13,762.1844098254363,0.5346411975412763,0.658029915977174
19,8,70,76,14,4,8,2,20,1,35,16,3,0.7777777777777778,12,2.77,5,2,0,4,4,5,7,5,13.16,1269.4402489134611,0.7118561804809259,0.31139929685553175
6,2,95,60,12,0,5,1,32,5,4,32,3,1.0,7,4.79,7,3,0,0,1,0,7,7,8.98,4711.378785549989,1.7593853878379162,0.2808518897257945
2,6,32,20,1,5,3,4,4,0,30,4,4,0.16666666666666666,17,3.13,5,6,1,0,0,5,5,2,15.65,87.74162408799286,0.05671726658729452,0.48021022624220633
9,2,27,18,3,5,6,2,4,0,8,16,10,0.375,19,4.62,13,8,0,0,0,8,4,2,5.2,214.95172576598935,0.17412120156525027,0.47718714040630494
8,7,9,24,1,2,0,2,3,0,17,1,7,0.3333333333333333,14,1.21,10,6,1,0,0,8,2,2,29.04,23.5285390509792,0.004516319096700399,0.5743237554412415
7,9,29,16,2,2,4,3,1,0,30,8,7,0.5,17,3.52,8,7,1,0,0,7,3,2,7.04,139.60312740984725,0.0980735488037025,0.37678864163138576
10,12,24,10,2,2,8,4,1,0,12,2,3,0.5,17,4.2,5,6,0,0,0,8,4,2,21.0,45.23728137323918,0.021325255361422293,0.5046615543526455
9,4,75,33,3,1,21,1,23,4,7,64,3,0.75,6,7.95,7,4,2,2,5,0,14,4,4.1,13764.073787461097,3.996387319849148,0.5453285950982542
4,1,54,15,6,1,4,0,8,3,13,8,2,0.8571428571428571,4,10.85,5,3,2,0,0,0,7,4,20.34,415.1244924690622,0.2049763899088019,0.37748809822264323
9,2,48,38,3,2,22,0,23,4,9,64,3,0.6,4,5.53,6,3,3,0,4,0,12,4,3.28,11996.00491885494,2.770495391070642,0.4783811771400928
10,5,88,26,7,2,21,1,13,4,14,8,3,0.7777777777777778,6,10.75,6,1,3,2,4,0,17,7,34.94,729.8975061417768,0.3636978162223078,0.5272183591322824
9,1,97,55,6,3,21,2,24,5,14,16,4,0.6666666666666666,10,6.35,6,1,0,0,5,0,13,7,21.83,1768.0445124218224,0.8847597400124629,0.4363874241275298
6,6,9,8,2,1,4,2,0,0,23,8,8,0.6666666666666666,15,2.99,10,6,1,0,0,11,7,1,2.99,67.21466827132345,0.03414747433490026,0.6564222564352725
12,3,175,31,11,4,9,2,18,4,9,16,5,0.7333333333333333,13,13.84,8,2,0,1,0,0,8,5,26.82,2032.95743201812,1.3286125174174077,0.49512165910834766
10,3,59,24,7,5,18,4,6,1,40,16,6,0.5833333333333334,19,7.73,10,3,2,1,1,3,12,2,11.6,745.8474463595053,0.4571996527498251,1.2609977473286875
7,2,9,11,1,1,6,3,4,0,12,1,3,0.5,14,3.72,5,2,1,0,0,4,2,1,40.92,26.93184668915221,0.004481323707112678,0.9041363508842415
4,2,71,11,6,3,24,0,14,5,8,8,2,0.6666666666666666,4,21.32,4,0,3,1,3,0,8,3,29.32,689.3249338413646,0.3279036903781696,0.5492257318706361
7,1,91,25,8,0,6,1,35,2,12,16,2,1.0,5,11.2,4,4,0,1,2,0,4,7,17.5,1154.4381956339796,0.690245697690651,0.23377319565318905
7,4,60,10,12,1,13,2,16,4,13,32,3,0.9230769230769231,9,16.0,5,1,1,2,0,0,7,8,5.0,4325.617958900421,1.521217345738319,0.24743658994062676
10,4,75,28,11,3,23,2,19,5,5,8,2,0.7857142857142857,8,9.45,4,3,3,0,5,0,5,2,33.07,636.3254368563768,0.3251049806753151,2.842382459360694
11,12,124,88,11,5,8,4,19,2,17,32,8,0.6875,22,3.43,13,2,0,0,4,0,5,2,9.43,2826.6413006523494,1.8846694773875037,2.416430586949852
6,2,16,7,1,1,1,2,4,0,15,2,9,0.5,17,5.62,11,4,0,0,0,6,4,2,19.67,34.224990144090846,0.015292071217914654,0.5712403242495342
8,6,26,5,2,3,5,3,3,0,13,16,3,0.4,13,7.8,5,7,1,0,0,6,2,2,2.44,190.26801848127155,0.1621617640684102,0.2750914018057605
7,1,64,33,9,2,6,1,13,6,6,8,1,0.8181818181818182,5,6.34,5,3,3,1,1,0,17,8,26.15,674.769460273982,0.3079771589402819,0.42953457270284656
13,15,43,31,9,2,12,3,17,3,20,16,2,0.8181818181818182,12,3.55,7,2,0,4,4,3,8,5,6.88,1464.7259165465714,0.6125483655617903,0.324940002044932
5,2,178,61,7,2,5,3,10,0,33,16,8,0.7777777777777778,20,7.16,11,1,3,0,1,5,13,5,27.3,1131.1096812653211,1.0479484850688372,0.5721453458993089
16,5,99,74,15,5,7,1,12,1,40,8,4,0.75,8,3.71,10,3,2,2,4,5,9,5,34.32,608.3016008753484,0.3891100298668583,0.43524071430200645
9,4,42,38,11,2,13,1,19,3,9,8,3,0.8461538461538461,7,4.27,7,1,2,2,2,0,11,2,20.28,510.81312680048046,0.23059459212272873,2.0941110029169883
7,16,35,45,15,6,9,3,16,2,22,32,7,0.7142857142857143,20,2.01,10,5,4,1,0,8,7,2,2.83,2430.223615523081,0.8390904286090114,2.3443177333972307
8,3,42,52,7,1,9,2,13,4,3,32,3,0.875,9,3.0,7,4,3,1,3,0,10,5,4.88,3565.8721217269285,1.0958749799303318,0.3685423714935217
3,3,16,14,1,3,3,2,1,0,7,16,7,0.25,16,2.85,10,8,0,0,0,10,6,1,2.49,142.30343680063305,0.10546551670656307,0.6014437949873233
2,12,6,6,1,5,8,2,1,0,18,1,6,0.16666666666666666,15,1.96,7,8,0,0,0,3,2,1,11.76,10.863702266212476,0.0035944372041712288,0.5581026395406145
5,5,24,56,12,2,21,2,28,4,7,32,4,0.8571428571428571,10,2.3,6,4,3,1,3,0,6,4,4.02,3977.9326490327308,0.897299757011281,0.35206262715234815
2,4,15,19,1,2,8,3,4,0,11,1,5,0.3333333333333333,17,2.39,8,7,0,0,0,8,8,2,45.41,31.272573559198808,0.007077704158307886,0.8682439734410551
8,1,83,28,12,1,8,2,34,2,4,64,4,0.9230769230769231,10,9.56,8,4,2,1,6,0,13,3,4.18,8191.930658254207,3.4100513096439884,0.6200233205367218
14,8,106,45,8,7,35,2,20,1,15,8,8,0.5333333333333333,15,7.02,13,1,1,4,2,5,11,4,39.49,771.6429992618055,0.4291515232493052,0.640500532666158
16,2,171,78,15,8,21,3,7,2,23,64,3,0.6521739130434783,16,6.24,9,6,2,0,4,5,3,4,7.61,9324.895468304045,4.987873543827646,0.39870543218127064
6,2,141,88,12,3,22,3,14,0,28,8,2,0.8,13,4.51,4,5,2,4,2,3,5,3,49.61,889.7424944712089,0.5699147993043587,0.6551128652137779
4,12,24,16,10,5,10,2,22,1,26,8,3,0.6666666666666666,10,3.26,7,2,4,1,2,3,12,2,6.52,266.593144531166,0.12466548137363431,0.9794542674124431
4,14,114,84,8,5,28,3,22,1,14,8,3,0.6153846153846154,15,3.58,5,5,0,0,3,0,9,5,37.59,491.1313560004674,0.36134333590540685,0.49867216682289195
14,10,40,67,7,8,5,3,19,1,37,64,2,0.4666666666666667,14,1.84,8,2,1,2,0,3,3,4,1.93,5275.012877541762,1.875488112939296,0.3188246317217157
4,13,19,9,2,3,0,3,2,0,23,2,6,0.4,16,2.3,8,1,0,0,0,3,6,1,10.35,25.756095019671736,0.01590554415328715,0.6510017817873002
2,15,6,8,3,5,6,5,0,0,16,2,10,0.375,26,1.34,13,1,0,0,0,10,8,2,5.36,18.19403210183441,0.006460683958711304,0.5649864628344258
8,2,111,20,3,3,12,2,12,5,13,64,2,0.5,7,16.67,6,4,0,0,2,0,16,3,5.21,15347.020983048735,4.432633704358134,0.6601929707686196
10,7,24,22,3,3,7,4,4,0,16,16,7,0.5,22,3.11,9,5,1,0,0,4,6,1,4.28,197.77919969623636,0.17550488158483296,0.6930698536264345
9,5,12,9,2,2,5,1,1,0,29,8,8,0.5,12,4.09,11,1,0,0,0,6,3,2,4.6,69.12226363264139,0.044845151251941516,0.393596935915567
4,14,133,18,8,3,27,2,8,2,12,64,6,0.7272727272727273,14,12.3,12,2,2,0,4,3,3,6,3.46,7930.560196742421,4.035466652382736,0.3026189242989622
8,6,117,81,6,4,33,2,15,4,16,8,5,0.6,15,4.36,8,3,3,3,1,0,10,6,44.15,880.034870544628,0.45507454529854674,0.552454797546629
4,1,92,46,3,1,13,1,27,5,15,8,2,0.75,6,6.49,4,0,1,0,3,0,8,7,37.32,707.0073851716804,0.3788040789230927,0.4189458586027765
19,11,63,16,12,6,14,4,17,2,18,16,5,0.6666666666666666,18,8.53,8,1,0,0,0,8,9,5,8.53,845.7821775935487,0.46369506370369934,0.3788724023172594
2,15,24,5,1,2,8,1,0,0,7,4,6,0.3333333333333333,12,3.74,9,8,1,0,0,11,2,1,4.68,57.114939801942505,0.03980788258875009,0.43136564781076486
11,13,103,67,10,5,5,1,22,3,29,64,2,0.6666666666666666,6,3.57,7,2,3,4,2,8,6,4,3.74,12605.935241821317,4.348864687240211,0.38666788954449494
3,12,30,16,1,4,6,2,4,0,6,4,6,0.2,15,3.06,7,7,1,0,0,7,7,2,12.24,73.2529974147916,0.048158391389082615,0.5140676058120247
5,4,110,38,3,0,10,0,7,1,5,16,2,1.0,3,8.33,5,0,2,0,1,0,15,7,19.78,868.6869748359652,0.7365210381739014,0.407779729626867
4,15,26,7,2,3,6,4,2,0,7,16,5,0.4,18,3.6,6,3,1,0,0,9,8,2,1.57,195.62942164554144,0.15491886343421715,0.4851464349319672
4,4,69,11,3,3,9,1,28,6,12,64,4,0.5,7,15.31,7,4,2,1,5,0,12,7,2.63,18335.90020468052,4.24495910751047,0.37722116714840975
9,13,10,8,3,2,7,4,4,0,9,16,3,0.6,18,2.72,6,3,1,0,0,12,5,1,1.36,151.01205446944684,0.07399526772470197,0.4933825511513637
9,10,36,31,6,3,33,3,10,4,9,32,8,0.6666666666666666,18,4.57,10,6,1,3,2,8,13,2,4.43,4591.196393858542,1.2315155926201522,3.9553072004357954
8,4,87,48,10,2,22,0,6,4,12,16,4,0.8333333333333334,6,6.3,6,4,0,2,2,0,16,8,18.9,1724.7045169914368,0.7426122856210867,0.39956329867639867
6,4,69,43,10,1,10,1,30,3,15,8,2,0.9090909090909091,5,5.06,5,0,3,2,3,0,14,2,27.2,679.3024745736319,0.297529308303346,2.165343810153862
5,1,27,44,6,0,16,1,23,2,3,32,2,1.0,6,2.99,5,2,1,0,4,0,13,2,4.11,1916.3399626412256,0.6823807748515953,2.4145960281313106
17,2,121,61,15,4,5,3,20,3,9,16,7,0.7894736842105263,17,5.45,12,4,4,2,4,5,9,3,20.78,1842.923689677407,1.010248612464636,0.6096692404039392
17,5,166,70,8,3,18,3,19,4,25,16,4,0.7272727272727273,16,6.43,9,6,1,1,2,8,3,5,28.13,2002.8657401993303,1.28084988197408,0.42256475380072334
6,6,22,9,2,5,2,2,4,0,15,4,9,0.2857142857142857,16,4.4,12,4,1,0,0,6,7,1,9.9,61.045073933943975,0.03871779169928899,0.7385183244691484
8,5,20,24,1,5,2,2,4,0,24,4,5,0.16666666666666666,13,2.28,6,2,1,0,0,10,4,2,13.68,71.77038452833273,0.03598094569445419,0.4370413919351076
6,2,27,24,2,2,2,2,1,0,23,8,7,0.5,16,2.96,9,6,1,0,0,8,5,1,8.88,131.11779373610648,0.08654606235655135,0.6620323325467964
9,1,27,21,12,3,13,2,21,0,10,16,4,0.8,9,6.24,7,2,1,2,5,0,7,5,8.19,538.7710026151939,0.30238842496296514,0.2813292074008685
13,5,168,28,6,6,29,3,9,4,37,16,5,0.5,16,15.27,9,3,4,3,1,0,8,4,26.72,2211.6998272538626,1.3094980749207312,0.5340057202227049
9,14,90,72,14,3,6,4,25,1,26,32,6,0.8235294117647058,19,2.93,9,4,4,1,3,8,9,6,6.59,2124.9028650331984,1.4342961925363713,0.3627138556933597
6,12,14,21,1,2,4,1,1,0,29,8,8,0.3333333333333333,13,1.6,11,4,1,0,0,7,8,1,4.2,77.25560120658417,0.05631741081401452,0.6506216407754319
10,8,11,24,1,4,1,1,0,0,11,16,5,0.2,11,1.51,6,2,0,0,0,4,8,1,2.27,107.95349652845451,0.07413138188980034,0.6315175490569278
6,6,18,16,1,2,2,2,4,0,29,1,3,0.3333333333333333,11,2.6,6,1,1,0,0,4,4,2,41.6,31.393575186415774,0.009348406642434583,0.6623955468423189
16,4,90,61,8,8,12,2,5,4,19,64,8,0.5,17,4.36,12,3,2,2,3,0,4,3,4.16,14075.79591575234,3.9706301929006793,0.5250494395087817
10,3,53,22,6,3,16,0,19,0,8,8,1,0.6666666666666666,3,8.85,4,4,2,1,3,0,8,5,24.34,343.7691189403249,0.19656832521650597,0.35649433654290813
4,2,19,53,7,3,13,1,33,0,6,64,3,0.7,6,1.83,6,0,2,0,2,0,13,7,1.52,768.6482226481933,0.6076857566841786,0.348315372520163
9,14,25,22,2,5,4,1,4,0,9,4,6,0.2857142857142857,10,2.32,9,8,1,0,0,3,2,2,12.76,69.94245701612067,0.03750283581409095,0.3827458915480191
14,3,135,84,6,1,11,4,21,2,11,32,7,0.8571428571428571,21,4.41,9,4,3,3,3,8,9,3,11.58,4084.747646842536,2.1046092353274495,0.5505920992208163
4,3,129,58,15,4,9,2,16,0,35,8,4,0.7894736842105263,11,5.59,9,1,3,0,3,8,8,5,40.53,500.74376920628157,0.4123187196848195,0.5046496199669325
10,5,83,42,9,0,11,1,35,6,14,16,4,1.0,7,6.2,8,1,3,1,2,0,13,4,16.28,1985.0699694671816,0.837850169558147,0.533072546261643
19,15,175,82,8,5,14,4,7,1,27,32,3,0.6153846153846154,18,5.15,5,3,0,4,0,0,5,3,13.2,3712.0196986436836,2.7373415256984086,0.465444696470568
7,7,30,11,2,2,2,2,0,0,20,4,2,0.5,9,4.77,3,1,1,0,0,9,4,2,13.12,78.64698088888298,0.057998396232605054,0.37277579410975775
16,11,60,30,14,8,27,2,16,4,16,32,2,0.6363636363636364,11,6.03,7,4,1,4,4,5,3,4,5.65,4665.518860304156,1.6694138512923704,0.2856793827603525
16,15,23,56,12,8,8,3,15,0,26,64,7,0.6,19,1.59,10,3,0,3,2,8,8,6,1.39,2583.8462206513773,1.0637544555290461,0.3813344748665996
8,8,25,9,1,2,7,5,2,0,11,8,3,0.3333333333333333,20,5.18,5,3,0,0,0,8,6,1,5.83,108.92182382216942,0.08184368031233441,0.5879547501538446
5,3,28,23,8,0,8,1,17,3,10,16,2,1.0,6,4.42,6,3,1,1,3,0,6,7,6.35,967.8794685014464,0.3853726598445576,0.22293207905780685
8,4,12,25,2,5,1,1,4,0,20,4,7,0.2857142857142857,12,1.59,10,4,0,0,0,12,6,2,9.94,52.61229746304572,0.02387258139465166,0.44850683061226393
5,7,40,70,14,2,13,1,7,1,13,16,2,0.875,7,1.81,4,4,0,4,1,8,8,3,7.92,1134.102673075513,0.46668228575098997,0.36686137364922367
6,3,85,26,5,1,15,0,26,4,7,32,3,0.8333333333333334,4,10.23,6,2,0,2,0,0,9,3,8.31,4422.246503040069,1.6760321890025613,0.4905076710515565
7,15,16,19,3,1,3,2,3,0,22,1,4,0.75,11,1.68,6,8,1,0,0,5,4,2,31.92,24.749690308317295,0.007527558597235132,0.5705039120620635
5,2,69,13,9,0,4,2,27,4,9,8,1,1.0,6,14.56,5,3,2,1,3,0,11,3,23.66,586.6540190263112,0.30392642730406194,0.5392862427928303
8,14,11,21,3,4,5,5,0,0,10,8,7,0.42857142857142855,24,1.51,10,8,1,0,0,6,6,2,3.96,72.88258587200053,0.03987746351989966,0.45484724282898215
5,4,19,12,12,2,12,0,8,0,3,64,3,0.8571428571428571,5,6.3,7,2,0,1,4,0,16,3,1.18,1005.3993805184358,0.7078787289145431,0.6112886827770501
12,12,19,16,1,1,7,4,3,0,7,2,3,0.5,17,2.99,5,1,0,0,0,10,3,1,23.92,41.534882723426435,0.01609398727807674,0.69245218380319
16,9,94,47,11,5,23,2,8,0,24,32,8,0.6875,18,5.7,10,6,2,3,3,5,6,2,8.37,1963.92227091909,1.5685157848945426,0.5786491926505284
