num_inputs,num_outputs,num_registers,num_wires,num_always_sequential,num_always_combinational,num_assigns,num_case_statements,num_arithmetic_ops,num_multipliers,num_logical_ops,bitwidth_max,max_if_depth,sequential_ratio,cyclomatic_complexity,fanout_estimate,ast_depth,num_parameters,num_generate_blocks,num_memory_blocks,num_signed_ops,fsm_state_count,combinational_path_len,pipeline_depth,area,power,delay
7,2,68,49,7,2,5,2,32,0,8,8,2,0.7777777777777778,8,4.39,4,2,0,2,5,0,17,8,16807.14947240946,8.29897525073661,2.358902762071862
16,12,85,85,7,8,12,3,13,1,33,8,3,0.4666666666666667,16,2.8,6,6,3,2,1,8,4,5,21965.91725396595,11.262375197695773,1.5542906217656487
4,15,11,11,3,4,2,3,0,0,15,8,4,0.42857142857142855,14,1.44,6,4,0,0,0,5,2,2,2443.509765797659,1.1765684656392739,1.8975404648927698
12,8,9,21,1,1,1,4,3,0,6,8,3,0.5,16,1.67,6,1,0,0,0,6,8,1,2458.363095564787,1.0933556490469278,4.436240215283593
3,1,117,16,11,2,6,0,10,3,15,16,4,0.8461538461538461,5,20.75,7,2,3,0,1,0,4,6,59962.51012183746,28.533545480790472,1.4972994751608009
7,2,31,28,12,5,8,4,9,0,22,32,2,0.7058823529411765,16,3.68,7,4,1,2,2,3,13,5,47829.1517286517,20.8487948431188,2.8431268575406787
19,4,48,43,5,5,16,1,24,2,15,8,4,0.5,8,4.24,6,5,1,1,3,5,12,3,17404.89085416699,6.848039081103907,3.3685588887297464
8,16,97,51,9,2,13,4,16,2,12,64,8,0.8181818181818182,21,4.23,11,6,1,2,1,8,10,5,429163.1322244177,134.6038200056435,3.962837910005669
11,8,29,13,1,1,5,2,1,0,30,1,8,0.5,16,4.71,10,8,1,0,0,10,7,2,700.4938103609938,0.36075659031185786,3.4344533044759133
8,14,82,64,10,8,22,4,22,4,22,32,5,0.5555555555555556,18,3.45,11,6,3,4,4,3,14,2,263311.51730784157,80.34034847649971,34.97168925215031
2,5,6,16,3,4,2,1,0,0,17,4,7,0.42857142857142855,11,1.05,9,8,0,0,0,11,5,1,1147.755061558921,0.47076392194319433,4.023183573126583
2,13,10,8,3,2,6,1,3,0,17,2,2,0.6,8,1.89,3,2,1,0,0,12,8,1,821.9530150654678,0.33048589244669263,3.7556808495767515
7,4,8,12,1,1,6,2,1,0,21,2,4,0.5,13,2.89,7,5,1,0,0,9,7,2,655.2405452957861,0.24622570647962141,2.8840960104370152
7,1,35,13,3,1,20,0,6,3,9,8,4,0.75,6,12.4,8,4,2,2,1,0,10,3,21277.216055097982,6.850307355728972,2.9471094639983417
9,2,111,23,9,0,11,1,11,6,14,8,1,1.0,5,14.67,4,2,3,1,1,0,4,8,35546.13303606806,16.995152071256015,1.2219351927971152
6,3,29,16,4,2,23,1,6,1,7,64,2,0.6666666666666666,5,8.55,4,1,0,1,1,0,12,3,186380.51303527795,59.12538932916544,4.359640075656152
11,6,41,87,13,1,23,4,6,0,28,8,2,0.9285714285714286,17,1.94,4,3,2,3,4,3,8,5,16778.95651915036,6.692069296923172,1.9101537744937787
8,13,44,57,10,2,21,2,5,4,32,32,5,0.8333333333333334,12,2.5,9,2,1,3,0,0,14,3,206489.89290552086,64.01119717608786,4.7627884739758715
4,10,22,24,3,5,5,4,1,0,16,2,6,0.375,20,2.01,9,7,0,0,0,9,3,1,1085.8536392312153,0.5579239916244157,3.5149571172127647
8,11,180,78,5,1,9,3,22,0,39,8,2,0.8333333333333334,15,5.31,6,2,2,1,0,5,12,4,25533.747383267637,16.978046068672718,2.680725543548798
4,2,106,59,10,2,19,1,30,3,13,8,2,0.8333333333333334,5,5.92,6,3,0,1,6,0,8,5,25905.556373329684,14.72249877834911,1.9420585685340983
10,3,81,49,8,2,6,2,19,4,10,16,3,0.8,8,5.22,7,0,1,2,6,0,12,2,74336.94176462837,27.82042652358102,26.494816251436053
6,8,11,23,2,1,3,4,3,0,27,1,3,0.6666666666666666,17,1.42,5,8,1,0,0,4,2,1,393.5751738739478,0.16988015729039224,2.6388173971196744
16,14,130,40,10,6,7,3,15,4,39,8,3,0.625,16,6.8,5,3,3,0,4,3,10,3,28105.997478022524,15.80694352313849,3.3581865489449783
14,11,28,63,4,6,30,4,20,1,11,16,3,0.4,16,2.34,8,3,2,1,0,3,4,4,27719.208277475853,11.484619140723087,1.9078759067613251
7,4,69,43,6,2,9,0,8,3,8,8,3,0.75,4,5.06,5,2,3,1,3,0,12,7,21851.52294294578,9.709205119601762,2.0495978304805003
7,13,24,17,1,5,3,1,4,0,25,8,4,0.16666666666666666,9,2.49,7,6,0,0,0,5,5,1,4123.0598843853,2.5367924178388503,3.4985071192900645
4,4,49,43,3,3,8,2,20,5,12,32,1,0.5,6,3.63,3,1,3,2,4,0,16,3,236980.35013062906,67.44406078126313,4.452977869241915
10,7,73,39,14,1,16,3,5,2,27,64,6,0.9333333333333333,16,5.17,11,6,3,3,3,5,8,6,467900.0643041283,137.41635978484484,3.0403912724430557
4,2,74,37,8,1,21,2,11,4,9,32,4,0.8888888888888888,10,7.11,8,3,2,2,4,0,18,8,225541.9492510794,72.03276080566759,3.126975346630475
3,3,26,5,3,4,1,4,4,0,23,1,3,0.42857142857142855,18,8.25,5,1,1,0,0,9,3,1,623.0480212493931,0.3394660079697676,2.871785820880006
4,2,76,17,8,3,17,2,28,6,14,64,4,0.7272727272727273,9,14.29,7,1,2,1,5,0,8,4,940426.8307493302,270.69968378754277,3.988519251173326
3,4,20,10,3,1,15,2,32,5,12,16,3,0.75,9,7.6,5,4,3,0,4,0,10,3,61138.49901966707,18.782803906982814,3.3728049403507616
5,14,167,69,6,7,28,2,17,2,18,64,5,0.46153846153846156,13,5.78,7,6,1,4,0,8,13,4,544369.1407008733,211.3099340195613,4.233150217318887
14,5,43,26,4,7,5,2,5,4,13,16,6,0.36363636363636365,16,4.8,8,6,1,3,2,3,6,3,75097.93878704248,26.167987239990893,3.0000322885160617
6,4,114,26,3,2,6,0,26,0,13,16,1,0.6,2,11.76,4,4,0,0,1,0,8,4,30977.219928137336,21.214685889311856,1.9221673743430265
3,9,17,11,2,1,7,1,3,0,8,1,9,0.6666666666666666,15,2.97,10,4,1,0,0,9,4,2,449.0522320422593,0.21770570641043113,3.032512145796203
6,2,11,23,3,5,0,1,2,0,17,2,9,0.375,15,1.5,12,1,0,0,0,11,7,2,766.0985907931687,0.32025461982167464,3.4861728337952904
11,2,23,5,3,5,2,2,2,0,9,2,5,0.375,12,11.31,7,3,0,0,0,4,7,1,981.116661166325,0.5598995160530396,4.136138266245772
10,2,27,32,11,2,18,2,31,3,9,32,4,0.8461538461538461,9,4.53,7,1,1,2,6,0,18,7,156466.51000350647,45.70795779763931,3.137025451048147
4,5,117,59,12,2,9,0,29,3,9,64,4,0.8571428571428571,6,5.69,8,2,2,2,0,0,13,5,613501.1978008411,193.63264699133026,3.8158900150448876
8,3,96,14,10,1,5,2,14,4,9,16,3,0.9090909090909091,9,17.95,6,0,0,0,6,0,9,5,68870.64159449759,29.08442806808638,2.37397182561574
5,3,12,16,2,2,5,1,0,0,16,4,2,0.5,8,2.55,4,4,1,0,0,12,8,2,1612.0190966123998,0.7248854230670314,2.629292805259993
3,8,15,24,1,5,3,1,4,0,14,16,3,0.16666666666666666,9,1.44,6,7,1,0,0,8,8,2,6600.541003187919,3.096516013353644,3.293891092984773
2,14,21,20,1,3,6,1,0,0,20,2,4,0.25,10,1.88,6,7,0,0,0,12,2,2,1082.501084843195,0.562248973357896,1.7870692584378516
2,9,15,9,2,1,8,5,0,0,16,16,2,0.6666666666666666,18,3.06,4,2,1,0,0,7,4,2,6185.669614094401,3.3546228877443283,2.4800418246638345
4,5,115,30,10,0,16,1,28,3,10,64,1,1.0,5,10.8,5,0,0,0,0,0,17,2,532814.7826497725,164.12179765457714,36.347466021652856
7,15,28,18,1,2,1,2,2,0,23,1,2,0.3333333333333333,11,2.4,3,5,0,0,0,4,2,2,668.8397291886192,0.33609573270557164,1.4879832651076073
7,13,25,17,2,2,2,5,3,0,9,4,4,0.5,21,2.49,5,7,1,0,0,4,6,1,2188.889182237938,1.2051246772943829,4.185569296135732
19,6,102,76,7,2,13,3,7,2,23,64,7,0.7777777777777778,18,3.92,9,1,3,0,1,0,13,3,377592.1751915916,138.15085116291888,5.429987733469282
6,4,29,31,6,2,13,2,20,5,5,64,1,0.75,6,3.84,3,2,3,1,6,0,13,6,738929.7388908934,185.97031488393174,3.3285529341863715
5,3,14,18,1,3,1,2,3,0,9,8,3,0.25,10,2.1,4,8,0,0,0,7,2,2,3033.445886034264,1.4698078805742072,1.7531521621923487
15,6,50,85,5,6,18,2,9,3,40,64,5,0.45454545454545453,14,2.19,7,4,2,2,0,0,13,5,534897.0831542193,150.7348340956467,3.6505363736093894
10,6,68,66,6,5,21,4,21,3,14,64,7,0.5454545454545454,20,3.3,10,1,1,0,0,0,12,4,487757.9779221737,141.51689491149025,4.513707390928741
10,3,14,12,3,4,6,4,0,0,13,1,6,0.42857142857142855,20,4.4,7,3,0,0,0,8,7,2,430.542337698351,0.2014987849279202,3.342140406545364
4,3,67,79,15,8,28,3,12,1,28,32,7,0.6521739130434783,17,2.9,10,2,2,3,1,0,13,5,114419.97418830058,46.5951038151827,3.4149569422381942
3,2,49,14,5,0,23,1,21,4,3,32,4,1.0,7,13.12,7,0,0,0,4,0,14,4,178586.33796465112,56.85876783216915,3.6379595881474125
10,4,30,9,1,1,4,3,3,0,21,16,7,0.5,19,7.45,9,8,1,0,0,8,5,1,10769.128168984771,5.782417895934317,4.89382700480562
8,5,115,52,12,3,7,1,27,4,14,32,1,0.8,4,6.39,4,1,1,1,3,0,4,3,224489.70684885376,88.1530423574265,2.30882937219502
15,5,42,39,10,2,35,3,25,4,36,64,6,0.8333333333333334,17,5.02,10,6,2,2,3,8,7,4,639182.8406303847,175.32801902464783,3.7168831790376586
11,10,28,15,3,1,6,4,4,0,17,1,6,0.75,19,3.96,7,8,0,0,0,10,7,1,721.8823744163386,0.3348026733587936,4.442971151828695
9,6,144,51,5,5,5,4,6,1,26,32,8,0.5,21,6.65,10,4,2,0,3,5,13,2,105645.18279202667,59.83128365829563,13.642046905610574
4,7,15,21,3,5,2,1,2,0,10,4,5,0.375,10,1.65,8,2,1,0,0,6,2,2,1498.1146638252892,0.7635604912825891,1.9571333466715555
9,4,67,16,7,2,23,1,11,4,9,16,3,0.7777777777777778,6,13.86,7,1,2,0,3,0,12,3,61117.58331257515,21.973723242737396,3.545858582706313
4,3,88,50,10,1,16,1,9,1,11,32,4,0.9090909090909091,8,5.71,8,2,3,1,3,0,11,5,99898.16069873338,45.15782980343107,2.8046852743026163
3,5,19,59,9,0,8,2,35,2,15,64,2,1.0,8,1.31,4,4,2,0,6,0,17,5,311230.28163694014,71.76446850270456,4.071182182128674
12,2,20,21,2,1,1,1,2,0,26,8,3,0.6666666666666666,8,3.16,6,2,1,0,0,12,5,2,4260.731522847236,1.9765833752443567,2.3792896999223316
11,12,22,6,3,2,8,2,4,0,29,1,9,0.6,16,5.01,10,3,1,0,0,7,7,1,642.1458382576278,0.31530435020642067,5.15115987197177
4,1,16,19,12,0,20,0,13,1,4,16,4,1.0,5,5.6,8,3,3,0,0,0,8,5,17156.425640592322,6.806276996160289,2.1903004210853116
6,5,49,49,10,0,17,0,26,0,5,16,2,1.0,3,3.73,4,4,1,1,3,0,8,4,22451.25391261326,11.375168009693143,1.9410077512862502
19,7,90,65,10,2,19,4,18,1,9,8,4,0.8333333333333334,20,4.27,6,5,3,0,4,5,3,6,15533.436933816522,8.444244790692226,1.5497583554040988
8,2,75,56,10,2,4,0,17,4,11,8,2,0.8333333333333334,4,4.2,6,4,3,2,0,0,6,7,28476.811944205867,11.803400546595801,1.4807751290885234
12,13,24,15,2,2,4,3,3,0,8,4,9,0.5,20,3.14,11,3,1,0,0,5,7,2,2145.33515996605,1.2584868774133176,3.665171315032334
16,3,31,18,15,3,12,1,8,3,38,32,4,0.8333333333333334,9,6.74,7,1,1,3,3,0,3,6,174077.12922489175,50.25356329836118,1.7000648743312672
3,1,72,58,8,0,9,1,9,5,10,8,4,1.0,7,3.99,8,4,1,0,2,0,11,5,22672.88242592734,10.027749338871919,2.597514757946915
11,5,61,70,12,4,7,1,25,0,21,32,2,0.75,7,2.53,4,3,3,4,4,0,8,3,91818.86560872801,35.749883579997515,2.7908639231179215
10,15,73,88,11,6,16,2,7,3,35,64,7,0.6470588235294118,17,2.31,9,5,0,1,4,5,4,2,475502.5151321863,154.24533457662307,34.8253143195089
3,5,85,31,3,1,13,1,18,5,8,16,1,0.75,4,7.86,4,0,1,2,4,0,12,4,82228.59682736476,30.747128060498362,2.838472133944949
4,5,76,26,3,0,14,1,14,1,8,8,1,1.0,4,8.49,3,4,2,2,0,0,7,5,20330.53202309086,10.123293712490106,1.4788825309722275
11,13,32,6,2,1,6,5,4,0,8,16,10,0.6666666666666666,27,5.67,11,5,0,0,0,4,2,2,10035.562580810041,5.858317242546127,3.461027966943643
15,8,142,53,7,1,34,1,5,1,32,16,7,0.875,11,7.51,13,4,0,3,3,3,9,5,68094.4104462626,32.07187314164644,2.537120440335801
7,9,50,62,9,4,15,4,6,1,22,16,2,0.6923076923076923,15,2.43,5,4,4,4,0,0,14,3,51811.434408396315,20.728990873684843,3.6904715129710772
2,4,20,10,2,1,5,3,4,0,26,1,5,0.6666666666666666,16,4.24,6,7,1,0,0,4,7,1,543.4040518522107,0.27846556245989057,4.196870553504638
10,5,21,16,1,4,4,3,4,0,15,4,5,0.2,17,3.67,7,6,0,0,0,3,4,2,1685.7516357558216,0.924614585445584,2.42595486373487
12,3,72,32,12,4,14,2,8,2,17,64,2,0.75,10,6.72,7,6,3,0,0,8,3,4,350421.33641439,117.28960058915939,2.4204658327840907
7,1,23,27,12,3,19,0,33,3,9,64,4,0.8,5,4.9,6,1,3,0,5,0,10,6,449266.24609826715,114.33848325838608,3.014659150331122
2,10,30,16,1,5,5,3,4,0,12,4,2,0.16666666666666666,13,3.13,5,7,1,0,0,3,8,1,2479.8331670233533,1.485733898820889,3.9895990920236826
13,15,156,74,10,5,10,4,19,1,16,64,2,0.6666666666666666,17,4.83,6,1,1,4,2,5,12,5,395612.34620811197,149.43499699962703,3.3832536721568616
6,7,14,13,3,5,0,1,2,0,24,16,7,0.375,12,2.2,8,8,1,0,0,3,5,1,5434.513495481327,2.8829257839927753,4.480288184860565
8,4,97,45,6,3,5,2,8,2,12,8,3,0.6666666666666666,8,6.29,6,1,2,1,2,0,17,5,21646.8291212467,10.712079966388353,3.05804945504648
12,4,10,24,3,1,3,1,0,0,11,2,10,0.75,15,1.96,13,6,0,0,0,11,7,1,734.3206687093012,0.3141698558377969,5.016355711531441
6,2,27,16,3,1,3,3,0,0,8,4,10,0.75,21,4.4,11,2,0,0,0,6,4,2,2202.0378980937253,1.2398249445651053,3.298395965343211
6,12,129,51,6,1,15,3,15,3,31,64,5,0.8571428571428571,17,5.71,11,1,1,2,0,5,5,6,606174.3675750885,204.40800944828214,2.776522825923523
11,5,31,15,3,5,5,2,3,0,24,1,2,0.375,11,5.17,5,3,1,0,0,4,2,1,681.2351250105371,0.3721659035389506,2.1712952871642814
7,15,155,21,13,8,26,4,15,2,20,64,8,0.6190476190476191,23,12.53,11,3,1,2,1,8,8,2,461683.2584439576,182.25849868481836,25.694155961708727
18,13,124,61,5,6,22,1,16,3,22,16,5,0.45454545454545453,12,5.32,8,5,1,4,1,8,13,6,92266.1290550482,37.525497488115484,2.6301486097264055
12,14,93,58,9,2,7,4,18,4,17,16,6,0.8181818181818182,22,3.73,9,2,3,0,1,0,9,4,64729.843943397835,26.922342470809387,3.2344373317751898
7,4,28,70,4,3,7,2,21,4,32,64,5,0.5714285714285714,14,1.36,8,4,4,1,2,0,8,4,574179.4601779977,161.75145670745835,3.6437891967848866
5,3,110,72,10,8,28,4,14,3,16,8,7,0.5555555555555556,21,4.58,13,5,0,1,0,5,13,5,27488.91311434774,13.47355801778327,3.1768094496695207
10,2,81,56,12,2,7,0,15,3,8,32,1,0.8571428571428571,3,4.73,4,2,3,1,6,0,6,3,179014.7245565591,57.72937354791296,2.608017058550434
8,10,14,23,3,3,1,3,2,0,11,2,3,0.5,14,1.53,5,8,1,0,0,6,3,2,834.7226947384519,0.3725255542215813,2.0375612617969887
6,3,34,16,6,1,4,2,34,0,11,8,2,0.8571428571428571,7,6.48,5,0,2,0,2,0,13,5,6128.484482241066,3.546389802454905,2.404066761266732
20,4,136,52,5,2,19,4,20,2,13,64,8,0.7142857142857143,22,7.5,12,6,0,2,0,3,14,2,460275.329855564,178.3306421854352,27.519307379121045
8,3,74,50,11,0,14,0,19,0,14,16,3,1.0,4,5.07,7,0,0,0,1,0,13,5,18377.216281375684,13.703696157035385,2.4211310541723865
6,9,10,20,1,4,4,2,1,0,26,2,3,0.2,12,1.52,6,4,0,0,0,9,2,2,778.0607409553635,0.3653345345323058,1.6456171153965324
9,2,127,48,13,7,25,2,25,2,38,16,6,0.65,14,7.73,10,2,2,3,3,8,12,4,76000.29602615426,32.156330899335636,3.307535836705064
13,3,76,29,8,7,19,3,12,3,15,64,3,0.5333333333333333,16,8.1,7,6,0,2,3,3,10,5,528071.6325860284,167.99257208816624,3.538006082493804
11,2,94,49,12,4,33,4,6,4,28,64,4,0.75,19,6.49,9,4,3,3,3,5,3,4,755219.4657322998,216.2989625611309,3.0318499218961636
8,1,55,38,9,1,22,0,23,1,15,16,1,0.9,3,6.1,3,4,0,2,0,0,16,5,37505.175356211985,15.83551569676162,2.893476261531997
7,14,30,22,1,1,8,2,2,0,23,4,5,0.5,12,2.75,8,7,0,0,0,7,8,1,2719.0479412536874,1.4151446140622352,4.441626298603318
9,2,86,56,6,0,5,0,30,4,4,32,4,1.0,6,4.83,6,1,2,1,0,0,7,7,207794.0598490373,71.49621448982725,2.0231513938237327
5,6,51,63,14,7,9,3,7,0,12,16,6,0.6666666666666666,19,2.26,8,1,4,4,1,0,14,6,43930.33677497368,16.90053701322987,2.904651420990435
7,3,70,42,3,2,12,1,12,0,7,16,4,0.6,8,5.54,7,3,0,0,3,0,12,4,18410.49176157732,12.164193349775697,2.8413093506352207
6,4,18,41,9,2,21,2,9,3,6,32,1,0.8181818181818182,7,2.8,3,3,2,1,4,0,5,7,135715.67663370204,38.481646827716375,1.598235997239383
5,1,28,45,5,1,19,2,13,0,5,32,4,0.8333333333333334,10,3.17,8,4,1,0,6,0,11,4,16707.636054065155,11.655682396198689,3.1348794397400854
8,2,20,30,12,3,4,1,28,1,15,32,4,0.8,8,2.8,7,1,2,1,5,0,11,6,67266.29880440567,22.949955351609667,2.5203408456987004
7,8,39,63,6,1,10,1,10,1,36,8,8,0.8571428571428571,12,1.89,10,4,3,1,4,8,5,6,13998.480607243711,6.020913284504015,1.84096992702325
3,3,31,37,7,2,20,1,25,2,12,64,2,0.7777777777777778,5,3.78,5,4,1,2,5,0,9,6,368951.83680183114,96.59854452783593,2.588369506241134
19,9,73,57,15,3,10,4,5,2,34,32,3,0.8333333333333334,17,3.71,8,1,0,2,1,3,14,2,135393.79975506704,51.4987395280009,20.854863844513325
14,3,35,74,13,3,7,3,25,4,22,64,4,0.8125,14,1.75,7,3,2,3,4,5,8,6,725763.047930216,194.18720148638292,3.025819974351041
6,1,91,19,4,1,12,0,14,4,4,32,2,0.8,4,15.26,5,4,2,2,6,0,13,7,205526.4544433906,70.51447671517322,2.482108188731286
5,1,116,24,6,0,23,0,10,1,10,16,1,1.0,3,16.13,3,0,1,2,6,0,11,5,51836.924408105326,25.935395879493786,2.155020637196593
14,6,148,30,7,7,17,4,20,2,27,64,8,0.5,23,11.93,14,1,4,1,1,5,14,3,415692.560778209,173.17141376515164,5.454710933533708
10,3,103,17,11,3,24,1,11,0,8,64,4,0.7857142857142857,8,19.18,8,3,1,2,4,0,18,3,162774.16235987507,95.99593541421244,5.199928176485458
5,1,41,38,8,1,4,2,15,2,4,32,3,0.8888888888888888,9,3.59,7,0,2,0,5,0,8,7,86981.23231598437,30.665337197998685,2.110762871116927
3,3,51,50,3,0,19,2,26,3,10,64,2,1.0,8,3.86,6,4,0,0,2,0,4,6,490164.18856892263,129.16368213652055,2.250649189963403
9,15,53,25,10,2,6,4,25,0,28,16,2,0.8333333333333334,17,4.08,5,6,4,0,2,5,14,3,18102.282777536715,10.412557473572202,3.9370720582758856
20,2,123,68,14,1,7,2,21,1,25,32,2,0.9333333333333333,10,5.14,7,1,2,4,1,8,5,2,152585.9911761068,67.59430157499926,10.462172514127055
8,1,59,39,12,0,22,1,8,0,4,32,2,1.0,5,6.23,4,2,0,0,6,0,4,3,31191.922483328268,20.855421921200044,2.124472649376731
18,3,83,54,14,4,28,2,14,0,32,32,7,0.7777777777777778,16,5.43,10,3,1,4,2,8,6,3,104127.58138499998,47.18061364601435,3.1690177015690506
5,3,49,54,10,2,6,1,17,4,8,16,3,0.8333333333333334,7,2.95,7,1,0,2,3,0,6,6,70204.01195153903,23.345333047102187,1.8405602309474758
17,7,93,41,9,5,7,2,13,1,37,16,4,0.6428571428571429,11,5.85,6,5,1,3,1,8,12,4,58256.7505861151,26.906620429746468,3.0093529795131295
3,3,105,16,8,0,9,1,21,2,8,64,1,1.0,4,17.24,4,2,1,1,4,0,6,8,372014.8612605292,145.56914133170002,1.8923944617805641
11,9,24,23,3,4,6,4,1,0,14,8,7,0.42857142857142855,22,2.82,9,8,1,0,0,7,2,1,4232.738799427871,2.2830106633073783,3.9087892180528976
17,8,88,88,10,1,10,2,14,4,20,8,6,0.9090909090909091,14,2.88,9,6,2,0,0,5,5,4,21633.839241401336,12.315990842989304,2.4213569599263405
5,4,16,52,5,1,9,1,15,0,5,64,2,0.8333333333333334,5,1.5,5,0,1,0,5,0,12,8,23700.158855538386,13.579055582015387,2.5324464217305693
10,2,60,16,10,3,10,1,27,3,10,8,2,0.7692307692307693,5,12.44,5,1,2,0,3,0,16,4,17684.64088473677,8.245509378935298,3.326538134382899
9,5,25,32,10,0,11,2,11,6,6,64,3,1.0,9,3.41,6,4,0,2,4,0,16,5,881397.7104373209,219.33255456104763,4.212331494605916
4,9,12,6,1,3,6,1,2,0,18,2,4,0.25,9,3.23,5,5,1,0,0,9,7,2,796.9379867688291,0.3912376906429652,2.78235254797539
8,4,11,17,3,5,1,4,0,0,17,4,3,0.375,18,2.1,5,1,0,0,0,8,3,2,1203.5723960927169,0.6314953292482495,2.135135754623575
4,9,122,69,4,5,18,3,25,0,36,64,6,0.4444444444444444,18,4.43,11,6,2,4,2,0,5,5,245968.59148865295,116.59491205982467,2.950367648815874
6,4,21,58,15,5,11,4,18,0,37,64,4,0.75,17,1.47,6,4,3,2,0,5,7,5,100630.73502646334,36.29612737455953,2.961398378091877
3,5,50,21,7,2,17,0,20,2,7,32,1,0.7777777777777778,2,7.54,4,0,3,0,1,0,5,6,98440.16743338463,33.45861799567555,1.572648040938859
4,12,21,18,2,3,7,5,1,0,29,2,10,0.4,28,2.35,12,1,0,0,0,8,4,1,1116.841599711377,0.6103975211174489,4.940900209625802
12,14,9,17,3,1,5,3,3,0,18,16,2,0.75,12,1.85,5,5,0,0,0,9,2,1,5908.128398790658,2.5828464251938055,2.704923812811253
13,11,151,84,7,1,16,4,11,3,25,32,7,0.875,21,4.55,11,5,0,4,3,3,13,4,248267.37162786184,99.43898278087107,4.170280001289393
9,2,18,60,9,1,12,1,20,4,15,8,3,0.9,6,1.76,5,1,0,2,2,0,7,2,22991.95744389978,7.6950608881739795,18.74029706843328
18,11,127,57,12,7,20,1,15,2,28,32,4,0.631578947368421,11,5.82,7,4,3,1,4,3,13,5,162172.2739241908,67.78659874427896,3.0764092508155403
3,5,26,50,10,2,6,0,29,4,8,64,3,0.8333333333333334,5,1.78,6,3,3,0,1,0,13,6,562931.7620070082,139.86944154276446,3.264629244172188
7,11,19,18,1,3,8,4,1,0,18,16,10,0.25,23,2.58,12,2,0,0,0,9,3,1,7610.9472268775435,3.878750390777408,4.872563355917055
6,4,11,17,3,4,5,2,3,0,25,16,6,0.42857142857142855,14,2.3,8,2,1,0,0,11,6,2,5911.537623606543,2.8897700594070956,3.307965148179049
9,14,20,14,2,2,2,4,2,0,6,8,10,0.5,24,2.44,12,3,0,0,0,9,6,2,3815.8699507264882,2.0234249772699293,3.994114085997871
6,1,95,24,5,0,23,2,29,3,3,64,3,1.0,8,13.89,5,4,3,2,0,0,9,2,520586.3752180807,163.4980661644655,34.15886391319135
20,15,69,35,11,6,28,2,10,3,20,64,4,0.6470588235294118,12,5.62,8,1,0,1,4,8,10,3,486434.4982376289,154.81084817014587,4.38071535437037
11,14,65,74,12,2,30,3,10,1,37,64,7,0.8571428571428571,17,2.89,9,6,0,3,4,8,9,2,293472.40554263594,93.89413843912384,15.807958551691966
4,5,98,44,3,3,19,2,7,2,15,32,4,0.5,9,6.91,7,3,3,1,6,0,5,2,130616.48916127738,54.76659111110559,18.09288766313611
11,14,31,8,3,2,5,4,2,0,10,4,5,0.6,19,4.7,6,5,0,0,0,8,7,1,2780.7331539578277,1.3941115062444043,4.112372980941347
6,3,59,28,10,2,18,2,14,4,7,64,1,0.8333333333333334,6,7.5,3,4,2,0,1,0,18,4,595590.0758862251,181.78195675143255,4.792755132907995
13,6,60,87,14,5,20,4,14,1,16,32,3,0.7368421052631579,18,2.4,8,3,1,0,1,5,5,6,72730.11202025844,30.63497785382584,1.9970055151519732
7,13,22,21,2,4,2,3,1,0,24,4,10,0.3333333333333333,21,2.01,13,6,1,0,0,10,7,1,2195.0568191949997,1.1797558239329433,5.585432904472044
9,9,117,16,14,2,15,2,14,1,22,64,3,0.875,12,13.54,9,6,0,1,2,8,10,6,298014.890159167,139.82312767382925,2.9541649607791016
20,16,78,40,9,1,17,1,15,4,12,8,4,0.9,8,4.93,6,4,4,4,1,3,7,3,36289.22886289989,14.105708703555395,2.5443835728728366
11,13,136,37,4,5,22,3,7,1,12,16,3,0.4444444444444444,15,8.11,5,2,1,1,4,8,10,2,51259.870184525505,27.135708857895846,9.01921597104785
14,14,38,40,11,2,19,1,20,1,14,8,6,0.8461538461538461,11,3.16,12,4,2,4,0,8,4,5,24476.908037218363,8.434463101662693,1.776903607822554
18,2,84,67,13,5,20,2,15,4,38,16,6,0.7222222222222222,15,4.24,10,3,4,1,2,5,13,6,72455.08313020728,28.261734645982692,2.9420035290323163
18,3,66,77,4,6,33,4,20,1,19,32,2,0.4,18,3.51,6,1,3,2,4,3,6,2,105972.6227009685,44.091180364190826,10.462242170668372
6,10,15,15,3,4,1,3,4,0,12,2,4,0.42857142857142855,15,1.94,5,4,1,0,0,5,8,1,803.6716259966912,0.39418241010899846,4.208910303889395
14,10,141,68,15,5,12,3,20,2,31,16,3,0.75,15,5.14,7,6,2,2,3,5,9,6,70226.71870267566,32.798868628091874,2.228015065574411
3,4,23,36,8,1,18,1,6,6,14,64,2,0.8888888888888888,5,3.08,6,2,2,1,0,0,9,5,856199.0705759388,215.78718983651805,3.2847051208004263
6,2,95,42,10,2,7,0,13,1,8,32,4,0.8333333333333334,6,6.87,6,3,3,0,2,0,13,6,85053.7011436569,42.19976477041876,2.7333051305664533
4,1,97,31,7,2,18,1,9,3,5,8,1,0.7777777777777778,5,10.41,5,3,1,0,4,0,8,6,20686.40310402942,10.330101909872017,1.5604350058780294
3,9,13,15,3,5,4,5,4,0,15,16,2,0.375,18,1.83,3,6,1,0,0,10,7,1,6705.389744008193,3.318565944512087,4.520204860171755
9,5,20,16,2,2,4,3,4,0,29,4,2,0.5,12,3.46,3,7,1,0,0,9,8,2,2254.6273943820206,1.2094326109459732,2.8231881959302942
